STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME
HV trip,09-OCT-17 02.56.25.889000000 AM,09-OCT-17 03.06.29.271000000 AM,1,ME-1/3/03/5/HVSegment2
HV trip,09-OCT-17 02.57.25.987000000 AM,09-OCT-17 03.07.29.283000000 AM,1,ME-2/2/24/5/HVSegment1
HV trip,09-OCT-17 02.58.35.614000000 AM,09-OCT-17 03.08.38.900000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,09-OCT-17 02.59.05.691000000 AM,09-OCT-17 03.09.09.065000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,09-OCT-17 02.59.46.551000000 AM,09-OCT-17 03.09.49.884000000 AM,1,ME+3/2/07/2/HVSegment5
HV trip,09-OCT-17 02.59.46.631000000 AM,09-OCT-17 03.09.49.916000000 AM,1,ME+3/2/30/2/HVSegment1
HV trip,09-OCT-17 03.04.16.849000000 AM,09-OCT-17 03.14.20.138000000 AM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 03.10.38.612000000 AM,09-OCT-17 03.20.41.917000000 AM,1,ME+1/3/16/5/HVSegment3
HV trip,09-OCT-17 03.12.08.728000000 AM,09-OCT-17 03.22.12.017000000 AM,1,ME+4/2/33/6/HVSegment1
HV trip,09-OCT-17 03.13.59.937000000 AM,09-OCT-17 03.24.03.294000000 AM,1,ME-4/2/15/2/HVSegment1
HV trip,09-OCT-17 03.15.30.018000000 AM,09-OCT-17 03.25.33.344000000 AM,1,ME-1/3/03/5/HVSegment2
HV trip,09-OCT-17 03.20.01.061000000 AM,09-OCT-17 03.30.04.479000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 03.26.11.783000000 AM,09-OCT-17 03.36.15.247000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,09-OCT-17 03.26.31.897000000 AM,09-OCT-17 03.36.34.236000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,09-OCT-17 03.33.03.145000000 AM,09-OCT-17 03.43.06.463000000 AM,1,ME+4/2/09/6/HVSegment5
HV trip,09-OCT-17 03.34.13.841000000 AM,09-OCT-17 03.44.17.182000000 AM,1,ME+4/2/24/6/HVSegment1
HV trip,09-OCT-17 03.35.03.902000000 AM,09-OCT-17 03.45.07.196000000 AM,1,ME+4/2/33/6/HVSegment1
HV trip,09-OCT-17 03.36.34.168000000 AM,09-OCT-17 03.46.37.498000000 AM,1,ME+4/2/03/5/HVSegment1
HV trip,09-OCT-17 03.36.55.707000000 AM,09-OCT-17 03.46.59.002000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,09-OCT-17 03.37.24.305000000 AM,09-OCT-17 03.47.27.651000000 AM,1,ME+4/2/09/5/HVSegment5
HV trip,09-OCT-17 03.38.46.297000000 AM,09-OCT-17 03.48.49.628000000 AM,1,ME-3/2/15/2/HVSegment1
HV trip,09-OCT-17 03.43.57.326000000 AM,09-OCT-17 03.54.00.660000000 AM,1,ME-1/3/11/5/HVSegment3
HV trip,09-OCT-17 03.50.27.048000000 AM,09-OCT-17 04.00.30.440000000 AM,1,ME+4/2/24/6/HVSegment5
HV trip,09-OCT-17 03.51.17.044000000 AM,09-OCT-17 04.01.20.383000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,09-OCT-17 03.53.38.176000000 AM,09-OCT-17 04.03.41.525000000 AM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 03.54.19.573000000 AM,09-OCT-17 04.04.25.925000000 AM,1,ME-3/2/15/1/HVSegment1
HV trip,09-OCT-17 03.57.09.245000000 AM,09-OCT-17 04.07.12.599000000 AM,1,ME+3/2/06/4/HVSegment1
HV trip,09-OCT-17 04.09.21.204000000 AM,09-OCT-17 04.19.25.582000000 AM,1,ME+2/1/17/3/HVSegment2
HV trip,09-OCT-17 04.09.31.215000000 AM,09-OCT-17 04.19.34.467000000 AM,1,ME+1/3/33/2/HVSegment1
HV trip,09-OCT-17 04.11.03.632000000 AM,09-OCT-17 04.11.36.014000000 AM,1,ME+4/2/33/6/HVSegment1
HV trip,09-OCT-17 04.11.03.722000000 AM,09-OCT-17 04.21.08.087000000 AM,1,ME-3/2/10/4/HVSegment1
HV trip,09-OCT-17 04.11.55.797000000 AM,09-OCT-17 04.21.59.046000000 AM,1,ME+4/2/06/4/HVSegment5
HV trip,09-OCT-17 04.12.32.314000000 AM,09-OCT-17 04.22.35.643000000 AM,1,ME+2/1/11/3/HVSegment3
HV trip,09-OCT-17 04.13.55.799000000 AM,09-OCT-17 04.23.59.096000000 AM,1,ME+3/2/09/4/HVSegment1
HV trip,09-OCT-17 04.15.02.805000000 AM,09-OCT-17 04.25.06.078000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,09-OCT-17 04.16.03.119000000 AM,09-OCT-17 04.26.06.312000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,09-OCT-17 04.29.25.721000000 AM,09-OCT-17 04.39.29.152000000 AM,1,ME+1/3/33/2/HVSegment1
HV trip,09-OCT-17 04.29.25.795000000 AM,09-OCT-17 04.39.29.188000000 AM,1,ME+2/1/11/5/HVSegment2
HV trip,09-OCT-17 04.29.57.641000000 AM,09-OCT-17 04.40.00.927000000 AM,1,ME+4/2/24/4/HVSegment1
HV trip,09-OCT-17 04.30.38.517000000 AM,09-OCT-17 04.40.42.085000000 AM,1,ME-1/3/15/4/HVSegment3
HV trip,09-OCT-17 04.30.48.649000000 AM,09-OCT-17 04.40.52.044000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,09-OCT-17 04.32.36.424000000 AM,09-OCT-17 04.42.41.451000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,09-OCT-17 04.40.18.482000000 AM,09-OCT-17 04.50.21.814000000 AM,1,ME+1/3/29/5/HVSegment1
HV trip,09-OCT-17 04.41.10.959000000 AM,09-OCT-17 04.51.14.281000000 AM,1,ME-1/3/10/4/HVSegment3
HV trip,09-OCT-17 04.45.31.985000000 AM,09-OCT-17 04.55.35.340000000 AM,1,ME-3/2/29/3/HVSegment1
HV trip,09-OCT-17 04.49.10.664000000 AM,09-OCT-17 04.59.13.990000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,09-OCT-17 04.50.43.646000000 AM,09-OCT-17 05.00.47.074000000 AM,1,ME-2/2/20/5/HVSegment1
HV trip,09-OCT-17 04.51.40.537000000 AM,09-OCT-17 05.01.44.021000000 AM,1,ME+4/2/06/5/HVSegment1
HV trip,09-OCT-17 04.55.04.753000000 AM,09-OCT-17 05.05.08.029000000 AM,1,ME-4/2/09/2/HVSegment1
HV trip,09-OCT-17 04.59.35.768000000 AM,09-OCT-17 05.09.39.120000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 05.00.13.404000000 AM,09-OCT-17 05.10.16.885000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,09-OCT-17 05.00.13.459000000 AM,09-OCT-17 05.10.16.923000000 AM,1,ME+3/2/15/3/HVSegment5
HV trip,09-OCT-17 05.01.12.849000000 AM,09-OCT-17 05.11.16.178000000 AM,1,ME+1/3/23/6/HVSegment2
HV trip,09-OCT-17 05.05.03.835000000 AM,09-OCT-17 05.15.07.169000000 AM,1,ME+2/1/11/3/HVSegment3
HV trip,09-OCT-17 05.06.24.657000000 AM,09-OCT-17 05.16.28.003000000 AM,1,ME+1/3/33/2/HVSegment1
HV trip,09-OCT-17 05.13.45.846000000 AM,09-OCT-17 05.23.49.109000000 AM,1,ME+3/2/05/6/HVSegment5
HV trip,09-OCT-17 05.14.05.769000000 AM,09-OCT-17 05.24.09.023000000 AM,1,ME+4/2/12/6/HVSegment5
HV trip,09-OCT-17 05.19.07.177000000 AM,09-OCT-17 05.29.10.482000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,09-OCT-17 05.21.37.678000000 AM,09-OCT-17 05.31.41.001000000 AM,1,ME+4/2/24/6/HVSegment5
HV trip,09-OCT-17 05.28.12.003000000 AM,09-OCT-17 05.38.15.486000000 AM,1,ME-3/2/13/2/HVSegment1
HV trip,09-OCT-17 05.28.55.688000000 AM,09-OCT-17 05.38.59.000000000 AM,1,ME-2/2/26/4/HVSegment4
HV trip,09-OCT-17 05.29.59.044000000 AM,09-OCT-17 05.40.02.356000000 AM,1,ME+2/1/11/5/HVSegment2
HV trip,09-OCT-17 05.36.14.206000000 AM,09-OCT-17 05.46.16.373000000 AM,1,ME-3/2/15/1/HVSegment1
HV trip,09-OCT-17 05.39.56.494000000 AM,09-OCT-17 05.49.59.873000000 AM,1,ME-3/2/04/1/HVSegment1
HV trip,09-OCT-17 05.40.59.635000000 AM,09-OCT-17 05.51.03.079000000 AM,1,ME-1/3/15/6/HVSegment3
HV trip,09-OCT-17 05.41.45.309000000 AM,09-OCT-17 05.51.48.574000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,09-OCT-17 05.41.55.737000000 AM,09-OCT-17 05.51.59.069000000 AM,1,ME-4/2/30/3/HVSegment5
HV trip,09-OCT-17 05.46.16.318000000 AM,09-OCT-17 05.56.19.534000000 AM,1,ME-1/2/19/5/HVSegment3
HV trip,09-OCT-17 05.50.17.212000000 AM,09-OCT-17 06.00.20.541000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,09-OCT-17 05.52.28.132000000 AM,09-OCT-17 06.02.31.396000000 AM,1,ME-3/2/15/2/HVSegment1
HV trip,09-OCT-17 05.53.08.244000000 AM,09-OCT-17 06.03.11.549000000 AM,1,ME-1/2/03/6/HVSegment3
HV trip,09-OCT-17 05.54.05.102000000 AM,09-OCT-17 06.04.08.428000000 AM,1,ME+1/3/23/6/HVSegment2
HV trip,09-OCT-17 05.56.05.316000000 AM,09-OCT-17 06.06.08.657000000 AM,1,ME+4/2/06/5/HVSegment5
HV trip,09-OCT-17 05.57.26.135000000 AM,09-OCT-17 06.07.30.033000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,09-OCT-17 05.59.36.106000000 AM,09-OCT-17 06.09.39.503000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,09-OCT-17 06.00.09.559000000 AM,09-OCT-17 06.10.12.924000000 AM,1,ME-1/3/15/5/HVSegment3
HV trip,09-OCT-17 06.05.51.290000000 AM,09-OCT-17 06.15.55.398000000 AM,1,ME-1/3/11/5/HVSegment3
HV trip,09-OCT-17 06.26.42.507000000 AM,09-OCT-17 06.36.45.813000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,09-OCT-17 06.36.07.723000000 AM,09-OCT-17 06.46.14.145000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,09-OCT-17 06.40.15.154000000 AM,09-OCT-17 06.50.18.711000000 AM,1,ME+1/3/11/2/HVSegment3
HV trip,09-OCT-17 06.42.29.615000000 AM,09-OCT-17 06.52.32.906000000 AM,1,ME-1/3/24/6/HVSegment3
HV trip,09-OCT-17 06.43.05.549000000 AM,09-OCT-17 06.53.08.906000000 AM,1,ME+1/3/22/4/HVSegment3
HV trip,09-OCT-17 06.46.40.818000000 AM,09-OCT-17 06.56.44.058000000 AM,1,ME-1/3/11/5/HVSegment3
HV trip,09-OCT-17 06.47.46.556000000 AM,09-OCT-17 06.57.49.900000000 AM,1,ME+4/2/03/5/HVSegment1
HV trip,09-OCT-17 06.58.08.729000000 AM,09-OCT-17 07.08.12.006000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,09-OCT-17 06.59.59.524000000 AM,09-OCT-17 07.10.02.866000000 AM,1,ME+4/2/09/6/HVSegment1
HV trip,09-OCT-17 07.07.44.891000000 AM,09-OCT-17 07.17.48.182000000 AM,1,ME-1/3/24/6/HVSegment3
HV trip,09-OCT-17 07.09.05.983000000 AM,09-OCT-17 07.19.09.437000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,09-OCT-17 07.16.37.191000000 AM,09-OCT-17 07.26.40.458000000 AM,1,ME-4/2/15/1/HVSegment5
HV trip,09-OCT-17 07.17.43.683000000 AM,09-OCT-17 07.27.46.960000000 AM,1,ME+4/2/09/4/HVSegment5
HV trip,09-OCT-17 07.21.18.170000000 AM,09-OCT-17 07.31.21.446000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 07.23.58.793000000 AM,09-OCT-17 07.24.31.093000000 AM,1,ME-1/3/24/6/HVSegment3
HV trip,09-OCT-17 07.34.29.078000000 AM,09-OCT-17 07.44.32.381000000 AM,1,ME-1/3/16/4/HVSegment3
HV trip,09-OCT-17 07.35.37.791000000 AM,09-OCT-17 07.45.41.038000000 AM,1,ME+4/2/03/4/HVSegment5
HV trip,09-OCT-17 07.37.47.924000000 AM,09-OCT-17 07.47.51.195000000 AM,1,ME+1/3/15/4/HVSegment2
HV trip,09-OCT-17 07.40.59.074000000 AM,09-OCT-17 07.51.02.426000000 AM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 07.41.18.880000000 AM,09-OCT-17 07.51.28.054000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,09-OCT-17 07.50.51.518000000 AM,09-OCT-17 08.00.55.747000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,09-OCT-17 07.52.45.498000000 AM,09-OCT-17 08.02.48.772000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,09-OCT-17 07.55.16.146000000 AM,09-OCT-17 08.05.19.542000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,09-OCT-17 08.03.36.267000000 AM,09-OCT-17 08.13.39.715000000 AM,1,ME+1/3/11/1/HVSegment3
HV trip,09-OCT-17 08.07.09.513000000 AM,09-OCT-17 08.17.12.909000000 AM,1,ME-3/2/21/2/HVSegment5
HV trip,09-OCT-17 08.14.40.509000000 AM,09-OCT-17 08.24.43.789000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,09-OCT-17 08.15.20.492000000 AM,09-OCT-17 08.25.25.740000000 AM,1,ME-1/3/01/6/HVSegment3
HV trip,09-OCT-17 08.20.33.173000000 AM,09-OCT-17 08.30.36.568000000 AM,1,ME-1/3/01/4/HVSegment2
HV trip,09-OCT-17 08.22.02.494000000 AM,09-OCT-17 08.32.08.060000000 AM,1,ME-3/2/09/2/HVSegment5
HV trip,09-OCT-17 08.28.39.271000000 AM,09-OCT-17 08.38.42.846000000 AM,1,ME+1/3/27/4/HVSegment1
HV trip,09-OCT-17 08.35.35.568000000 AM,09-OCT-17 08.45.39.024000000 AM,1,ME-1/3/13/2/HVSegment3
HV trip,09-OCT-17 08.36.35.891000000 AM,09-OCT-17 08.46.39.160000000 AM,1,ME-1/3/01/6/HVSegment3
HV trip,09-OCT-17 08.39.26.678000000 AM,09-OCT-17 08.49.37.619000000 AM,1,ME-2/2/06/2/HVSegment5
HV trip,09-OCT-17 08.48.25.619000000 AM,09-OCT-17 08.58.28.909000000 AM,1,ME+2/1/11/5/HVSegment2
HV trip,09-OCT-17 08.50.48.725000000 AM,09-OCT-17 09.00.55.612000000 AM,1,ME-1/3/24/6/HVSegment2
HV trip,09-OCT-17 08.53.09.639000000 AM,09-OCT-17 09.03.13.012000000 AM,1,ME-1/3/01/6/HVSegment3
HV trip,09-OCT-17 08.59.30.797000000 AM,09-OCT-17 09.09.34.142000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 09.01.46.559000000 AM,09-OCT-17 09.11.49.913000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,09-OCT-17 09.03.07.604000000 AM,09-OCT-17 09.13.10.931000000 AM,1,ME+3/2/30/4/HVSegment5
HV trip,09-OCT-17 09.44.11.177000000 AM,09-OCT-17 09.54.14.509000000 AM,1,ME-3/2/36/2/HVSegment1
HV trip,09-OCT-17 09.59.45.365000000 AM,09-OCT-17 10.09.48.676000000 AM,1,ME-1/3/15/5/HVSegment1
HV trip,09-OCT-17 10.07.12.125000000 AM,09-OCT-17 10.17.15.455000000 AM,1,ME+1/3/15/4/HVSegment2
HV trip,09-OCT-17 10.14.28.451000000 AM,09-OCT-17 10.24.32.021000000 AM,1,ME-3/2/13/2/HVSegment1
HV trip,09-OCT-17 10.18.19.628000000 AM,09-OCT-17 10.28.25.707000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,09-OCT-17 10.18.25.669000000 AM,09-OCT-17 10.28.29.024000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,09-OCT-17 09.44.25.665000000 PM,09-OCT-17 09.54.29.027000000 PM,1,ME-3/2/15/2/HVSegment1
HV trip,09-OCT-17 09.57.07.131000000 PM,09-OCT-17 10.07.10.515000000 PM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 09.59.59.601000000 PM,09-OCT-17 10.10.02.856000000 PM,1,ME+2/1/17/3/HVSegment2
HV trip,09-OCT-17 10.02.09.456000000 PM,09-OCT-17 10.12.12.842000000 PM,1,ME-1/3/13/2/HVSegment3
HV trip,09-OCT-17 10.14.01.687000000 PM,09-OCT-17 10.24.05.192000000 PM,1,ME+4/2/03/4/HVSegment5
HV trip,09-OCT-17 10.14.11.302000000 PM,09-OCT-17 10.24.14.690000000 PM,1,ME+4/2/06/5/HVSegment5
HV trip,09-OCT-17 10.16.31.384000000 PM,09-OCT-17 10.26.34.636000000 PM,1,ME+4/2/03/5/HVSegment1
HV trip,09-OCT-17 10.16.42.754000000 PM,09-OCT-17 10.26.46.055000000 PM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 10.18.02.149000000 PM,09-OCT-17 10.28.05.471000000 PM,1,ME+4/2/06/4/HVSegment5
HV trip,09-OCT-17 10.19.33.498000000 PM,09-OCT-17 10.29.36.975000000 PM,1,ME-3/2/15/1/HVSegment1
HV trip,09-OCT-17 10.21.55.600000000 PM,09-OCT-17 10.31.58.987000000 PM,1,ME-4/2/12/1/HVSegment5
HV trip,09-OCT-17 10.24.43.433000000 PM,09-OCT-17 10.34.46.637000000 PM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 10.27.34.132000000 PM,09-OCT-17 10.37.37.534000000 PM,1,ME+4/2/18/6/HVSegment5
HV trip,09-OCT-17 10.31.05.323000000 PM,09-OCT-17 10.41.08.789000000 PM,1,ME+4/2/24/6/HVSegment1
HV trip,09-OCT-17 10.33.26.765000000 PM,09-OCT-17 10.43.30.028000000 PM,1,ME-4/2/15/1/HVSegment1
HV trip,09-OCT-17 10.34.57.740000000 PM,09-OCT-17 10.45.01.065000000 PM,1,ME-3/2/15/4/HVSegment1
HV trip,09-OCT-17 10.41.28.990000000 PM,09-OCT-17 10.51.32.338000000 PM,1,ME-4/2/15/2/HVSegment1
HV trip,09-OCT-17 10.50.11.115000000 PM,09-OCT-17 11.00.14.443000000 PM,1,ME-3/2/13/2/HVSegment1
HV trip,09-OCT-17 10.50.29.475000000 PM,09-OCT-17 11.00.32.800000000 PM,1,ME+4/2/24/6/HVSegment5
HV trip,09-OCT-17 10.50.59.716000000 PM,09-OCT-17 11.01.03.002000000 PM,1,ME+4/2/03/4/HVSegment1
HV trip,09-OCT-17 10.52.41.955000000 PM,09-OCT-17 11.02.46.812000000 PM,1,ME-2/2/36/6/HVSegment1
HV trip,09-OCT-17 10.54.00.444000000 PM,09-OCT-17 11.04.03.690000000 PM,1,ME+4/2/03/5/HVSegment1
HV trip,09-OCT-17 10.55.20.692000000 PM,09-OCT-17 11.05.25.918000000 PM,1,ME+3/2/06/4/HVSegment1
HV trip,09-OCT-17 11.03.52.558000000 PM,09-OCT-17 11.13.55.923000000 PM,1,ME+4/2/24/4/HVSegment1
HV trip,09-OCT-17 11.07.04.942000000 PM,09-OCT-17 11.17.08.384000000 PM,1,ME-4/2/09/2/HVSegment1
HV trip,09-OCT-17 11.10.55.689000000 PM,09-OCT-17 11.20.59.059000000 PM,1,ME+4/2/06/5/HVSegment1
HV trip,09-OCT-17 11.14.07.282000000 PM,09-OCT-17 11.24.10.554000000 PM,1,ME-4/2/24/1/HVSegment1
HV trip,09-OCT-17 11.14.55.628000000 PM,09-OCT-17 11.24.58.905000000 PM,1,ME+2/1/11/3/HVSegment3
HV trip,09-OCT-17 11.14.57.113000000 PM,09-OCT-17 11.25.00.509000000 PM,1,ME-2/2/21/4/HVSegment3
HV trip,09-OCT-17 11.15.25.817000000 PM,09-OCT-17 11.25.29.141000000 PM,1,ME+2/1/11/5/HVSegment2
HV trip,09-OCT-17 11.19.18.082000000 PM,09-OCT-17 11.29.23.755000000 PM,1,ME-3/2/15/1/HVSegment1
HV trip,09-OCT-17 11.26.50.278000000 PM,09-OCT-17 11.36.55.842000000 PM,1,ME-4/2/36/1/HVSegment5
HV trip,09-OCT-17 11.28.20.093000000 PM,09-OCT-17 11.38.25.963000000 PM,1,ME-4/2/12/1/HVSegment5
HV trip,09-OCT-17 11.31.00.983000000 PM,09-OCT-17 11.41.04.339000000 PM,1,ME-4/2/15/2/HVSegment1
HV trip,09-OCT-17 11.31.58.863000000 PM,09-OCT-17 11.42.02.188000000 PM,1,ME+2/2/07/1/HVSegment1
HV trip,09-OCT-17 11.35.29.884000000 PM,09-OCT-17 11.45.33.362000000 PM,1,ME+3/2/15/3/HVSegment1
HV trip,09-OCT-17 11.39.51.000000000 PM,09-OCT-17 11.49.55.689000000 PM,1,ME+4/2/03/6/HVSegment1
HV trip,09-OCT-17 11.43.21.182000000 PM,09-OCT-17 11.53.25.958000000 PM,1,ME+2/1/11/5/HVSegment2
HV trip,09-OCT-17 11.47.32.460000000 PM,09-OCT-17 11.57.35.790000000 PM,1,ME+3/2/06/6/HVSegment1
HV trip,09-OCT-17 11.48.35.392000000 PM,09-OCT-17 11.58.38.736000000 PM,1,ME-1/3/04/5/HVSegment1
HV trip,09-OCT-17 11.52.06.235000000 PM,10-OCT-17 12.02.09.563000000 AM,1,ME-3/2/21/5/HVSegment5
HV trip,09-OCT-17 11.54.04.003000000 PM,10-OCT-17 12.04.07.277000000 AM,1,ME+4/2/09/4/HVSegment5
HV trip,09-OCT-17 11.56.57.448000000 PM,10-OCT-17 12.07.00.740000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,09-OCT-17 11.57.25.672000000 PM,10-OCT-17 12.07.28.932000000 AM,1,ME+4/2/03/5/HVSegment1
HV trip,10-OCT-17 12.09.27.986000000 AM,10-OCT-17 12.19.31.299000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,10-OCT-17 12.12.08.089000000 AM,10-OCT-17 12.22.11.508000000 AM,1,ME+1/3/11/2/HVSegment1
HV trip,10-OCT-17 12.15.31.606000000 AM,10-OCT-17 12.25.34.986000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,10-OCT-17 12.24.33.778000000 AM,10-OCT-17 12.34.37.110000000 AM,1,ME-3/2/32/2/HVSegment1
HV trip,10-OCT-17 12.25.41.229000000 AM,10-OCT-17 12.35.44.514000000 AM,1,ME+3/2/06/4/HVSegment1
HV trip,10-OCT-17 12.31.32.356000000 AM,10-OCT-17 12.41.35.699000000 AM,1,ME+4/2/03/6/HVSegment1
HV trip,10-OCT-17 12.32.12.548000000 AM,10-OCT-17 12.42.15.917000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,10-OCT-17 12.32.42.458000000 AM,10-OCT-17 12.42.45.826000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,10-OCT-17 12.41.07.893000000 AM,10-OCT-17 12.51.10.117000000 AM,1,ME-1/3/15/5/HVSegment2
HV trip,10-OCT-17 12.43.08.884000000 AM,10-OCT-17 12.53.12.203000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,10-OCT-17 12.45.05.431000000 AM,10-OCT-17 12.55.08.946000000 AM,1,ME+2/1/11/3/HVSegment3
HV trip,10-OCT-17 12.49.16.448000000 AM,10-OCT-17 12.59.19.805000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,10-OCT-17 12.51.06.677000000 AM,10-OCT-17 01.01.12.291000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,10-OCT-17 12.51.10.046000000 AM,10-OCT-17 01.01.13.376000000 AM,1,ME-3/2/09/2/HVSegment5
HV trip,10-OCT-17 12.58.28.647000000 AM,10-OCT-17 01.08.31.961000000 AM,1,ME+3/2/30/2/HVSegment1
HV trip,10-OCT-17 01.02.13.007000000 AM,10-OCT-17 01.12.16.408000000 AM,1,ME-1/3/23/6/HVSegment3
HV trip,10-OCT-17 01.12.45.167000000 AM,10-OCT-17 01.22.48.524000000 AM,1,ME-4/2/36/1/HVSegment5
HV trip,10-OCT-17 01.14.31.787000000 AM,10-OCT-17 01.24.35.162000000 AM,1,ME+4/2/09/6/HVSegment5
HV trip,10-OCT-17 01.27.34.883000000 AM,10-OCT-17 01.37.38.198000000 AM,1,ME+2/1/11/3/HVSegment3
HV trip,10-OCT-17 01.31.57.223000000 AM,10-OCT-17 01.42.00.626000000 AM,1,ME+4/2/24/4/HVSegment1
HV trip,10-OCT-17 01.34.06.822000000 AM,10-OCT-17 01.44.10.147000000 AM,1,ME+2/1/17/3/HVSegment2
HV trip,10-OCT-17 01.40.42.372000000 AM,10-OCT-17 01.50.45.755000000 AM,1,ME-3/2/15/1/HVSegment1
HV trip,10-OCT-17 01.51.04.593000000 AM,10-OCT-17 02.01.07.861000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,10-OCT-17 02.04.56.028000000 AM,10-OCT-17 02.14.59.293000000 AM,1,ME+1/3/16/5/HVSegment3
HV trip,10-OCT-17 02.05.25.580000000 AM,10-OCT-17 02.15.28.966000000 AM,1,ME+3/2/06/6/HVSegment1
HV trip,10-OCT-17 02.06.08.442000000 AM,10-OCT-17 02.16.11.771000000 AM,1,ME-3/2/15/2/HVSegment1
HV trip,10-OCT-17 02.13.29.672000000 AM,10-OCT-17 02.23.33.015000000 AM,1,ME-4/2/24/1/HVSegment1
HV trip,10-OCT-17 02.21.11.632000000 AM,10-OCT-17 02.31.14.925000000 AM,1,ME-4/2/09/2/HVSegment1
HV trip,10-OCT-17 02.28.09.188000000 AM,10-OCT-17 02.38.19.744000000 AM,1,ME+2/1/11/5/HVSegment2
HV trip,10-OCT-17 02.42.36.889000000 AM,10-OCT-17 02.52.40.242000000 AM,1,ME-1/3/15/5/HVSegment1
HV trip,10-OCT-17 02.44.59.029000000 AM,10-OCT-17 02.55.02.330000000 AM,1,ME-2/2/36/6/HVSegment1
HV trip,10-OCT-17 02.45.03.171000000 AM,10-OCT-17 02.55.06.625000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,10-OCT-17 02.46.25.651000000 AM,10-OCT-17 02.56.28.932000000 AM,1,ME+4/2/03/4/HVSegment5
HV trip,10-OCT-17 02.54.14.528000000 AM,10-OCT-17 03.04.18.039000000 AM,1,ME+3/2/18/6/HVSegment1
HV trip,10-OCT-17 02.58.50.730000000 AM,10-OCT-17 03.08.55.621000000 AM,1,ME-3/2/04/1/HVSegment1
HV trip,10-OCT-17 02.59.10.770000000 AM,10-OCT-17 03.09.14.115000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,10-OCT-17 03.05.11.969000000 AM,10-OCT-17 03.15.15.390000000 AM,1,ME-2/2/26/4/HVSegment2
HV trip,10-OCT-17 03.09.07.653000000 AM,10-OCT-17 03.19.10.961000000 AM,1,ME+1/3/16/5/HVSegment3
HV trip,10-OCT-17 03.10.02.988000000 AM,10-OCT-17 03.20.06.354000000 AM,1,ME-3/2/15/3/HVSegment1
HV trip,10-OCT-17 03.15.29.766000000 AM,10-OCT-17 03.25.33.086000000 AM,1,ME+1/3/08/4/HVSegment3
HV trip,10-OCT-17 03.16.45.037000000 AM,10-OCT-17 03.26.50.465000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,10-OCT-17 03.21.40.779000000 AM,10-OCT-17 03.31.44.168000000 AM,1,ME+4/2/18/6/HVSegment5
