CONDITION_ID,STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME,REC_DESCRIPTION,FCT_VOLTAGE_SETTING
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
1589170741,HV weak channel,15-OCT-11 04.50.11.685000000 PM,28-OCT-14 04.02.32.870000000 PM,1,ME+3/2/05/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3600
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2700
2176852576,HV weak channel,05-APR-12 12.49.59.767000000 AM,01-DEC-12 12.09.23.548000000 PM,1,ME+1/1/08/3,HV channel has a lower than nominal voltage setting (2900 V),2900
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2650
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2650
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2650
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2650
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2650
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2600
2177233353,HV weak channel,05-APR-12 10.35.46.780000000 PM,01-DEC-12 12.09.24.079000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2900
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2700
2177741075,HV weak channel,07-APR-12 03.40.03.837000000 AM,01-DEC-12 12.09.20.748000000 PM,1,ME-1/1/05/2,HV channel has a lower than nominal voltage setting (2900 V),2900
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2178671874,HV weak channel,09-APR-12 04.17.22.734000000 AM,01-DEC-12 12.09.22.087000000 PM,1,ME-1/1/25/6,HV channel has a lower than nominal voltage setting (2900 V),2900
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3550
2185752126,HV weak channel,12-APR-12 11.46.27.791000000 AM,28-OCT-14 04.01.23.624000000 PM,1,ME-2/2/05/3/HVSegment1,HV channel has a lower than nominal voltage setting (3600 V),3600
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3500
2185754163,HV weak channel,12-APR-12 11.47.21.467000000 AM,28-OCT-14 04.02.16.483000000 PM,1,ME+2/1/13/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3600
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3550
2197906919,HV weak channel,14-APR-12 01.15.30.089000000 PM,28-OCT-14 04.01.27.462000000 PM,1,ME-2/2/26/6/HVSegment2,HV channel has a lower than nominal voltage setting (3600 V),3600
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2800
2230852926,HV weak channel,20-APR-12 05.58.02.463000000 AM,01-DEC-12 12.09.23.825000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2900
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2700
2232765885,HV weak channel,20-APR-12 01.35.05.889000000 PM,01-DEC-12 12.09.24.739000000 PM,1,ME+1/1/26/1,HV channel has a lower than nominal voltage setting (2900 V),2900
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3500
2306848831,HV weak channel,03-MAY-12 01.48.16.987000000 PM,28-OCT-14 04.01.35.551000000 PM,1,ME-3/2/01/4/HVSegment3,HV channel has a lower than nominal voltage setting (3600 V),3600
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2700
2366960846,HV weak channel,13-MAY-12 10.14.39.748000000 PM,01-DEC-12 12.09.22.645000000 PM,1,ME+1/1/01/5,HV channel has a lower than nominal voltage setting (2900 V),2900
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2800
2379778263,HV weak channel,16-MAY-12 01.40.21.392000000 AM,01-DEC-12 12.09.22.132000000 PM,1,ME-1/1/25/4,HV channel has a lower than nominal voltage setting (2900 V),2900
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2800
2417727550,HV weak channel,23-MAY-12 04.50.32.400000000 AM,01-DEC-12 12.09.20.623000000 PM,1,ME-1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2900
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2600
2417727640,HV weak channel,23-MAY-12 04.50.33.894000000 AM,01-DEC-12 12.09.23.677000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2900
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2700
2417727650,HV weak channel,23-MAY-12 04.50.36.871000000 AM,01-DEC-12 12.09.22.027000000 PM,1,ME-1/1/26/6,HV channel has a lower than nominal voltage setting (2900 V),2900
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2800
2454584256,HV weak channel,29-MAY-12 09.17.17.855000000 AM,01-DEC-12 12.09.24.692000000 PM,1,ME+1/1/26/3,HV channel has a lower than nominal voltage setting (2900 V),2900
2563195766,HV weak channel,16-JUN-12 02.59.58.087000000 PM,01-DEC-12 12.09.21.190000000 PM,1,ME-1/1/10/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2563195766,HV weak channel,16-JUN-12 02.59.58.087000000 PM,01-DEC-12 12.09.21.190000000 PM,1,ME-1/1/10/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2563195766,HV weak channel,16-JUN-12 02.59.58.087000000 PM,01-DEC-12 12.09.21.190000000 PM,1,ME-1/1/10/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2563195766,HV weak channel,16-JUN-12 02.59.58.087000000 PM,01-DEC-12 12.09.21.190000000 PM,1,ME-1/1/10/5,HV channel has a lower than nominal voltage setting (2900 V),2800
2563195766,HV weak channel,16-JUN-12 02.59.58.087000000 PM,01-DEC-12 12.09.21.190000000 PM,1,ME-1/1/10/5,HV channel has a lower than nominal voltage setting (2900 V),2800
